timestamp,route_id,vehicle_id,vehicle_name,latitude,longitude,ground_speed,heading,seconds_since_report,is_on_route,is_delayed
2025-11-24T17:50:40.560719+00:00,29,34,2302,33.7773229479,-84.38879,0.99991052163,176,17,True,False
2025-11-24T17:50:40.560719+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:40.560719+00:00,17,15,2214,33.78636825,-84.40532109,0,0,12,True,False
2025-11-24T17:50:40.560719+00:00,22,1,2201,33.77315003,-84.39701207,0,0,12,True,False
2025-11-24T17:50:40.560719+00:00,21,4,2203,33.77861,-84.40156,10.99901573793,141,16,True,False
2025-11-24T17:50:40.560719+00:00,17,3,2202,33.7815,-84.39443,23.00017893378,267,13,True,False
2025-11-24T17:50:40.560719+00:00,29,31,2306,33.77284,-84.39722,4.99955260815,267,13,True,False
2025-11-24T17:50:45.552306+00:00,26,8,2207,33.79131,-84.4079,18.00062632563,242,17,True,False
2025-11-24T17:50:45.552306+00:00,21,5,2204,33.77867,-84.40595,13.00107371748,275,16,True,False
2025-11-24T17:50:45.552306+00:00,21,13,2212,33.77307,-84.39842,1.99982104326,190,12,True,False
2025-11-24T17:50:45.552306+00:00,21,9,2208,33.7711,-84.39211,5.99946312978,191,16,True,False
2025-11-24T17:50:45.552306+00:00,20,7,2206,33.77224,-84.39201,16.00080528237,3,14,True,False
2025-11-24T17:50:45.552306+00:00,20,12,2211,33.77455,-84.39198,20.00044736889,183,15,True,False
2025-11-24T17:50:45.552306+00:00,28,10,2209,33.775274,-84.396138,0,0,14,True,False
2025-11-24T17:50:45.552306+00:00,20,6,2205,33.78055,-84.40359,16.00080528237,264,16,True,False
2025-11-24T17:50:45.552306+00:00,18,35,2309,33.7972,-84.35117,22.00026841215,110,12,True,False
2025-11-24T17:50:45.552306+00:00,29,16,2215,33.7734035096,-84.3995830602,0,0,14,True,False
2025-11-24T17:50:45.552306+00:00,28,14,2213,33.77594,-84.39365,9.9991052163,35,16,True,False
2025-11-24T17:50:45.552306+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,15,True,False
2025-11-24T17:50:45.552306+00:00,29,33,2303,33.77823,-84.39647,19.00053684726,112,16,True,False
2025-11-24T17:50:45.552306+00:00,29,34,2302,33.77734,-84.38887,0,0,17,True,False
2025-11-24T17:50:45.552306+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:45.552306+00:00,17,15,2214,33.78636825,-84.40532109,0,0,12,True,False
2025-11-24T17:50:45.552306+00:00,22,1,2201,33.77315003,-84.39701207,0,0,12,True,False
2025-11-24T17:50:45.552306+00:00,21,4,2203,33.77851,-84.40148,5.99946312978,142,14,True,False
2025-11-24T17:50:45.552306+00:00,17,3,2202,33.78151,-84.3950648857,24.00008945541,274,13,True,False
2025-11-24T17:50:45.552306+00:00,29,31,2306,33.77292,-84.39736,5.99946312978,320,13,True,False
2025-11-24T17:50:50.553513+00:00,26,8,2207,33.79101,-84.40805,20.00044736889,179,18,True,False
2025-11-24T17:50:50.553513+00:00,21,5,2204,33.77881,-84.40615,11.99892625956,348,17,True,False
2025-11-24T17:50:50.553513+00:00,21,13,2212,33.77305,-84.39841,1.99982104326,190,13,True,False
2025-11-24T17:50:50.553513+00:00,21,9,2208,33.77097,-84.39216,5.99946312978,191,17,True,False
2025-11-24T17:50:50.553513+00:00,20,7,2206,33.77261,-84.39202,18.00062632563,359,15,True,False
2025-11-24T17:50:50.553513+00:00,20,12,2211,33.7743564577,-84.3919958619,4.99955260815,181,16,True,False
2025-11-24T17:50:50.553513+00:00,28,10,2209,33.775274,-84.396138,0,0,15,True,False
2025-11-24T17:50:50.553513+00:00,20,6,2205,33.78055,-84.40399,16.00080528237,273,17,True,False
2025-11-24T17:50:50.553513+00:00,18,35,2309,33.79704,-84.35068,19.00053684726,110,13,True,False
2025-11-24T17:50:50.553513+00:00,29,16,2215,33.7734278724,-84.3991730437,16.00080528237,105,15,True,False
2025-11-24T17:50:50.553513+00:00,28,14,2213,33.77618,-84.39361,13.00107371748,4,17,True,False
2025-11-24T17:50:50.553513+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,16,True,False
2025-11-24T17:50:50.553513+00:00,29,33,2303,33.77805,-84.39612,17.000715804,130,17,True,False
2025-11-24T17:50:50.553513+00:00,29,34,2302,33.77733,-84.38887,0,0,18,True,False
2025-11-24T17:50:50.553513+00:00,20,17,2216,33.78059,-84.40494,0,0,17,True,False
2025-11-24T17:50:50.553513+00:00,17,15,2214,33.78636825,-84.40532109,0,0,13,True,False
2025-11-24T17:50:50.553513+00:00,22,1,2201,33.77315003,-84.39701207,0,0,13,True,False
2025-11-24T17:50:50.553513+00:00,21,4,2203,33.7784357979,-84.4013302905,3.99964208652,132,16,True,False
2025-11-24T17:50:50.553513+00:00,17,3,2202,33.7815,-84.39563,23.00017893378,273,14,True,False
2025-11-24T17:50:50.553513+00:00,29,31,2306,33.77304,-84.39755,10.99901573793,303,14,True,False
2025-11-24T17:50:55.561430+00:00,26,8,2207,33.79047,-84.40802,30.99946310682,178,17,True,False
2025-11-24T17:50:55.561430+00:00,21,5,2204,33.77905,-84.40616,13.00107371748,5,16,True,False
2025-11-24T17:50:55.561430+00:00,21,13,2212,33.77291,-84.3981,16.00080528237,94,17,True,False
2025-11-24T17:50:55.561430+00:00,21,9,2208,33.77093,-84.39216,0,0,16,True,False
2025-11-24T17:50:55.561430+00:00,20,7,2206,33.77294,-84.39202,15.00089476074,10,14,True,False
2025-11-24T17:50:55.561430+00:00,20,12,2211,33.7743564577,-84.3919958619,0,0,15,True,False
2025-11-24T17:50:55.561430+00:00,28,10,2209,33.775274,-84.396138,0,0,14,True,False
2025-11-24T17:50:55.561430+00:00,20,6,2205,33.78056,-84.40439,14.00098423911,276,16,True,False
2025-11-24T17:50:55.561430+00:00,18,35,2309,33.79694,-84.35036,0,0,17,True,False
2025-11-24T17:50:55.561430+00:00,29,16,2215,33.77327,-84.39881,17.000715804,101,14,True,False
2025-11-24T17:50:55.561430+00:00,28,14,2213,33.7765386276,-84.393579518,10.99901573793,1,16,True,False
2025-11-24T17:50:55.561430+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,15,True,False
2025-11-24T17:50:55.561430+00:00,29,33,2303,33.77783,-84.39589,10.99901573793,137,16,True,False
2025-11-24T17:50:55.561430+00:00,29,34,2302,33.77733,-84.38887,0,0,17,True,False
2025-11-24T17:50:55.561430+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:55.561430+00:00,17,15,2214,33.78636825,-84.40532109,0,0,17,True,False
2025-11-24T17:50:55.561430+00:00,22,1,2201,33.77315003,-84.39701207,0,0,12,True,False
2025-11-24T17:50:55.561430+00:00,21,4,2203,33.77833,-84.40144,8.99919469467,221,16,True,False
2025-11-24T17:50:55.561430+00:00,17,3,2202,33.781533,-84.396217,18.00062632563,270,13,True,False
2025-11-24T17:50:55.561430+00:00,29,31,2306,33.77315,-84.39779,10.99901573793,293,13,True,False
2025-11-24T17:51:00.647088+00:00,26,8,2207,33.78979,-84.40791,35.99901571497,170,18,True,False
2025-11-24T17:51:00.647088+00:00,21,5,2204,33.77928,-84.40616,7.99928417304,5,17,True,False
2025-11-24T17:51:00.647088+00:00,21,13,2212,33.77291,-84.3981,16.00080528237,94,13,True,False
2025-11-24T17:51:00.647088+00:00,21,9,2208,33.77093,-84.39215,0,0,17,True,False
2025-11-24T17:51:00.647088+00:00,20,7,2206,33.77321,-84.39198,17.000715804,2,15,True,False
2025-11-24T17:51:00.647088+00:00,20,12,2211,33.7743564577,-84.3919958619,5.99946312978,178,16,True,False
2025-11-24T17:51:00.647088+00:00,28,10,2209,33.775274,-84.396138,0,0,15,True,False
2025-11-24T17:51:00.647088+00:00,20,6,2205,33.780598,-84.404657,5.99946312978,268,17,True,False
2025-11-24T17:51:00.647088+00:00,18,35,2309,33.79694,-84.35036,0,0,13,True,False
